time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.247478,0.0450,-0.0556,0.0345,0.079
5.268117,0.0422,-0.0776,0.0053,0.088
5.295610,0.0556,-0.0949,-0.1208,0.163
5.308531,0.0606,-0.0469,-0.1284,0.150
5.328278,-0.0086,-0.0467,-0.0884,0.100
5.349104,-0.0636,0.0198,-0.0972,0.118
5.368800,-0.0674,0.0277,-0.1096,0.132
5.399161,0.0147,0.0283,-0.1056,0.110
5.409079,0.0250,0.0490,-0.1122,0.125
5.429586,0.0360,0.0733,-0.0300,0.087
5.450309,0.0057,0.0608,-0.0560,0.083
5.470078,-0.1659,0.0112,-0.1138,0.201
5.498662,0.0219,-0.0158,-0.2165,0.218
5.510457,0.0649,0.0498,-0.1794,0.197
5.531177,0.0758,0.0736,-0.1049,0.149
5.551859,-0.0303,0.0653,-0.0801,0.108
5.571571,-0.0691,0.0389,-0.0698,0.106
5.599455,-0.0479,-0.0017,-0.0174,0.051
5.612834,0.0555,0.0050,-0.1000,0.114
5.632747,0.1992,0.0493,-0.1065,0.231
5.652688,0.1470,0.0639,-0.1138,0.197
5.673059,0.0703,-0.0236,-0.0390,0.084
5.696749,-0.1552,-0.1139,0.0890,0.212
5.714092,-0.1178,-0.1135,0.0337,0.167
5.733657,0.0509,0.0104,-0.0913,0.105
5.754110,0.2980,0.0685,-0.0390,0.308
5.774153,0.2667,0.0963,0.0203,0.284
5.795177,0.0026,0.0452,0.0540,0.071
5.813904,-0.0827,0.0191,0.0048,0.085
5.834295,-0.0048,0.0719,-0.0370,0.081
5.854498,0.0410,0.0887,-0.1101,0.147
5.875253,-0.0151,0.0925,-0.1806,0.203
5.898347,-0.0525,-0.0135,-0.1898,0.197
5.915910,-0.0164,-0.0267,-0.1257,0.130
5.935370,-0.0148,-0.0666,-0.0837,0.108
5.955714,0.0116,-0.0276,-0.0940,0.099
5.976362,0.1005,0.0899,-0.0872,0.161
5.998119,0.0934,0.0222,0.0160,0.097
6.016728,0.0932,-0.0439,0.0179,0.105
6.036543,0.0796,-0.0327,-0.0184,0.088
6.056818,0.0896,0.0160,-0.0025,0.091
6.076731,0.1229,0.0219,-0.0350,0.130
6.098355,0.1116,0.0323,-0.0323,0.121
6.117803,0.1164,0.0336,-0.0134,0.122
6.137850,0.0230,0.0490,-0.0516,0.075
6.157825,0.0559,-0.0089,-0.0679,0.088
6.178608,0.0819,0.0196,-0.0479,0.097
6.208897,0.0898,0.0290,-0.0301,0.099
6.219229,0.0558,0.0791,-0.0482,0.108
6.239178,0.0512,0.0878,-0.0549,0.115
6.259204,0.0268,0.0083,-0.0306,0.041
6.279637,0.0945,0.0308,-0.0303,0.104
6.305338,0.1327,0.0164,-0.0641,0.148
6.319513,0.0939,0.0589,-0.0151,0.112
6.340109,0.0931,0.0923,-0.0631,0.145
6.360959,0.0385,0.0436,-0.0530,0.079
6.380650,0.0251,-0.0022,-0.0531,0.059
6.413100,0.0328,0.0207,-0.0378,0.054
6.423501,0.0851,0.0259,-0.0803,0.120
6.441542,0.0621,0.0724,-0.0075,0.096
6.461585,-0.0034,-0.0135,-0.0557,0.057
6.481606,0.0590,0.0047,-0.1405,0.152
6.501346,0.0729,0.0287,-0.1235,0.146
6.521737,0.0654,0.0512,-0.1134,0.141
6.542155,0.0285,0.0435,-0.1045,0.117
6.562772,0.0487,0.0059,-0.0647,0.081
6.594008,0.0796,0.0459,-0.0689,0.115
6.610755,0.1181,0.0711,-0.0628,0.152
6.625182,0.1419,0.0808,-0.0413,0.168
6.643729,0.0544,-0.0022,-0.0456,0.071
6.663677,0.0862,-0.0352,-0.0333,0.099
6.696036,0.0216,0.0436,-0.0988,0.110
6.713056,0.0488,-0.0315,-0.0736,0.094
6.725530,0.0673,-0.0083,-0.0993,0.120
6.744752,0.0305,0.0152,-0.0526,0.063
6.764996,0.0074,-0.0064,-0.0605,0.061
6.794066,0.0571,0.0733,-0.0925,0.131
6.808852,0.0814,0.0735,-0.0651,0.128
6.825620,0.0398,0.0207,-0.1059,0.115
6.845837,0.0146,0.0632,-0.1103,0.128
6.866087,0.0468,0.0290,-0.0799,0.097
6.897586,0.0090,0.0336,-0.1088,0.114
6.908542,0.0373,0.0034,-0.0891,0.097
6.926499,0.0489,0.0481,-0.0567,0.089
6.946757,0.0675,0.0571,-0.1056,0.138
6.966866,0.0618,0.0324,-0.1027,0.124
6.993557,0.0481,-0.0357,-0.0541,0.081
7.006660,0.0739,0.0591,-0.0565,0.110
7.027668,0.0913,0.0782,-0.0702,0.139
7.047804,0.0964,0.0852,-0.0228,0.131
7.068335,0.0446,0.0103,-0.0405,0.061
7.093152,0.0086,0.0157,-0.0122,0.022
7.108238,0.0457,-0.0220,-0.1020,0.114
7.128522,0.1089,0.0048,-0.1215,0.163
7.149640,0.1466,0.0498,-0.0992,0.184
