time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.708116,0.2017,0.0255,-0.1382,0.246
8.724584,0.1688,0.0606,-0.1694,0.247
8.744796,0.1857,0.0127,-0.0994,0.211
8.765283,0.1566,0.0399,-0.1095,0.195
8.786329,0.1700,-0.0082,-0.0620,0.181
8.805757,0.1464,-0.0024,-0.0953,0.175
8.825651,0.1423,0.0218,-0.1282,0.193
8.846153,0.1560,-0.0006,-0.0842,0.177
8.866335,0.1809,-0.0271,-0.1217,0.220
8.886614,0.2145,0.0382,-0.1481,0.263
8.907424,0.2026,0.0663,-0.1103,0.240
8.926423,0.1477,0.0900,-0.1263,0.214
8.946593,0.1847,0.0521,-0.1210,0.227
8.967440,0.1805,-0.0168,-0.1475,0.234
8.987125,0.1164,0.0201,-0.1456,0.187
9.013133,0.1585,0.0173,-0.0798,0.178
9.027776,0.1492,0.0579,-0.0825,0.180
9.047450,0.1790,0.0083,-0.1678,0.245
9.068549,0.1420,0.0648,-0.1421,0.211
9.090400,0.1395,0.0431,-0.0814,0.167
9.111522,0.1860,0.0334,-0.1187,0.223
9.128643,0.1522,0.0158,-0.1299,0.201
9.148768,0.1638,-0.0164,-0.1614,0.231
9.169137,0.1756,0.0260,-0.1287,0.219
9.189563,0.1576,0.0660,-0.1118,0.204
9.209129,0.2194,-0.0148,-0.0799,0.234
9.230212,0.1891,0.0260,-0.0701,0.203
9.250502,0.1952,-0.0029,-0.0977,0.218
9.271405,0.2040,0.0497,-0.1053,0.235
9.297179,0.1792,0.0171,-0.1357,0.225
9.320742,0.1764,0.0397,-0.1162,0.215
9.331177,0.1530,-0.0029,-0.0910,0.178
9.351796,0.1514,0.0268,-0.0631,0.166
9.371628,0.1942,0.0165,-0.1167,0.227
9.400888,0.1815,-0.0239,-0.0844,0.202
9.416818,0.1750,0.0333,-0.1352,0.224
9.432171,0.1586,0.0797,-0.0917,0.200
9.452613,0.1265,0.0630,-0.1125,0.181
9.473202,0.1581,0.0150,-0.1304,0.206
9.492901,0.1870,0.0226,-0.1444,0.237
9.514967,0.1698,0.0628,-0.1291,0.222
9.533718,0.1620,0.0259,-0.0655,0.177
9.553981,0.1808,0.0345,-0.1503,0.238
9.587958,0.1748,-0.0047,-0.0974,0.200
9.607835,0.1630,0.0320,-0.1021,0.195
9.617349,0.1650,-0.0176,-0.1069,0.197
9.635063,0.1429,-0.0206,-0.0825,0.166
9.655055,0.1654,-0.0143,-0.1472,0.222
9.687623,0.1628,0.0244,-0.0926,0.189
9.713705,0.1146,0.0473,-0.1020,0.161
9.727158,0.1881,0.0331,-0.1390,0.236
9.739688,0.1770,0.0567,-0.1342,0.229
9.756602,0.1610,0.0388,-0.1363,0.214
9.785734,0.2066,0.0617,-0.0873,0.233
9.805223,0.1580,0.0399,-0.1344,0.211
9.816443,0.1850,0.0329,-0.1754,0.257
9.837448,0.1971,0.0606,-0.1150,0.236
9.857320,0.1308,0.0482,-0.1377,0.196
9.885760,0.1714,0.0462,-0.1176,0.213
9.908355,0.1661,-0.0031,-0.0980,0.193
9.917592,0.1618,-0.0432,-0.1683,0.237
9.938477,0.1632,0.0002,-0.1089,0.196
9.958075,0.1758,0.0432,-0.1337,0.225
9.989738,0.1572,0.0236,-0.1009,0.188
10.010493,0.1668,-0.0150,-0.1358,0.216
10.018964,0.1816,-0.0335,-0.1721,0.252
10.039598,0.1074,0.0288,-0.1433,0.181
10.060053,0.1691,0.0672,-0.1036,0.209
