time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.552470,0.2574,-0.0218,-0.3817,0.461
6.572733,0.1752,0.1666,-0.3074,0.391
6.602534,0.2774,0.1539,-0.1269,0.342
6.622585,0.3063,-0.0095,-0.1267,0.332
6.633503,0.3907,-0.0411,-0.0448,0.395
6.653693,0.5128,-0.1256,0.3186,0.617
6.674083,0.7212,-0.0533,0.4918,0.875
6.702012,0.3460,-0.0091,0.1719,0.386
6.724564,0.4716,-0.1794,-0.4484,0.675
6.735313,0.3830,-0.2863,-0.8811,1.003
6.754893,-0.6458,0.1101,-0.9328,1.140
6.775046,-0.1029,0.1185,-0.1615,0.225
6.799199,-0.0543,0.0159,0.1682,0.177
6.815296,0.1181,0.0146,0.1093,0.162
6.835515,0.1669,-0.0097,-0.3003,0.344
6.855876,0.1775,-0.0680,-0.5199,0.554
6.876400,0.2966,0.0015,-0.4885,0.571
6.909461,0.5002,0.1053,0.1063,0.522
6.928233,0.5307,0.1425,0.1613,0.573
6.939476,0.5453,0.0913,0.1463,0.572
6.956867,0.4534,0.1531,0.1493,0.501
6.977817,0.3708,0.0844,-0.0818,0.389
6.997312,0.2290,0.0620,-0.1180,0.265
7.023696,0.2538,0.0532,-0.0296,0.261
7.049752,0.2269,0.0411,0.0340,0.233
7.061687,0.2356,0.0254,0.0579,0.244
7.078158,0.2756,-0.0285,0.1519,0.316
7.099178,0.3083,-0.0113,0.1786,0.356
7.120371,0.2793,-0.0036,0.1153,0.302
7.141045,0.3005,-0.0478,0.0941,0.319
7.159507,0.3649,-0.0061,0.0990,0.378
7.179662,0.4026,0.0171,0.1379,0.426
7.199715,0.3889,0.0585,0.1141,0.410
7.220395,0.4032,0.0285,0.0388,0.406
7.240756,0.3623,0.0277,0.0177,0.364
7.260244,0.3510,0.0371,0.0051,0.353
7.280462,0.3209,0.0835,-0.0694,0.339
7.301077,0.3001,0.1577,-0.0518,0.343
7.322699,0.2650,0.0479,-0.0546,0.275
7.342590,0.2971,0.0467,-0.0662,0.308
7.361099,0.2941,0.0553,-0.0186,0.300
7.382280,0.3009,0.0780,0.0069,0.311
7.401410,0.2919,0.0517,-0.0488,0.300
7.435102,0.3114,0.0796,0.0139,0.322
7.455083,0.3445,0.0144,-0.0216,0.345
7.462504,0.3734,0.0555,-0.0148,0.378
7.482850,0.3272,0.0372,-0.0525,0.333
7.503098,0.3849,0.0279,-0.0036,0.386
7.531036,0.3671,0.0627,-0.0090,0.373
7.552524,0.3550,0.0067,0.0404,0.357
7.563494,0.3671,0.0492,0.0011,0.370
7.584083,0.3406,0.0152,0.0401,0.343
7.603751,0.2945,-0.0138,-0.0200,0.296
7.633998,0.2758,0.0378,-0.0583,0.284
7.653687,0.2385,0.0242,-0.0558,0.246
7.664430,0.2079,-0.0295,-0.0093,0.210
7.685355,0.1945,-0.0436,-0.0784,0.214
7.705157,0.2742,0.0039,-0.0689,0.283
7.725408,0.2664,0.0353,-0.0721,0.278
7.757223,0.3312,0.0243,-0.0916,0.344
7.779300,0.3376,0.0226,-0.0146,0.339
7.785850,0.3066,0.0483,0.0050,0.310
7.806222,0.3303,0.0348,-0.0092,0.332
7.826268,0.3472,0.0328,-0.0721,0.356
7.852589,0.2893,0.0267,-0.0450,0.294
7.866338,0.2702,0.0446,0.0138,0.274
7.886972,0.2322,0.0575,-0.0399,0.243
7.907443,0.2920,0.0524,-0.0528,0.301
7.927541,0.3177,0.0271,-0.0229,0.320
7.956531,0.3152,0.0406,0.0384,0.320
7.967541,0.2931,0.0423,0.0084,0.296
7.988224,0.3531,0.0033,-0.0333,0.355
8.008503,0.3202,0.0371,-0.0267,0.323
8.028179,0.2864,-0.0115,-0.0030,0.287
8.052356,0.2970,0.0147,-0.0578,0.303
8.068392,0.3014,0.0283,-0.0680,0.310
8.088670,0.2857,-0.0141,-0.0908,0.300
8.108837,0.2740,0.0063,-0.1119,0.296
8.129430,0.2331,0.0188,-0.1110,0.259
8.153024,0.2740,0.0212,-0.0812,0.287
8.169280,0.2735,0.0229,-0.0482,0.279
8.189706,0.3227,0.0533,0.0136,0.327
8.210521,0.2911,0.0059,0.0096,0.291
8.230254,0.2853,0.0498,-0.0217,0.290
8.255745,0.3518,0.0344,-0.0284,0.355
8.272724,0.3891,0.0392,-0.0140,0.391
8.291043,0.3316,0.0621,-0.0152,0.338
8.311415,0.3192,0.0456,0.0206,0.323
8.331713,0.2951,0.0225,-0.0520,0.301
8.363278,0.2951,-0.0096,-0.0333,0.297
8.383856,0.3089,0.0551,-0.0367,0.316
8.394659,0.3328,0.0054,-0.0762,0.341
8.412835,0.2996,0.0059,-0.0859,0.312
8.432346,0.3112,0.0323,-0.0539,0.318
8.452550,0.3128,0.0392,-0.0160,0.316
8.478530,0.3193,0.0146,-0.0713,0.328
8.493544,0.2831,0.0402,-0.0310,0.288
8.513489,0.2706,0.0452,-0.0689,0.283
8.534030,0.3061,0.0407,-0.0216,0.310
8.553669,0.2938,0.0268,-0.0293,0.297
8.579394,0.3132,-0.0067,-0.0336,0.315
8.597028,0.3408,0.0173,-0.0438,0.344
8.614310,0.3282,0.0563,-0.0456,0.336
8.634774,0.2946,0.0628,-0.0672,0.309
8.654769,0.3130,0.0216,0.0008,0.314
8.680082,0.3126,0.0087,0.0089,0.313
8.694990,0.3265,0.0649,-0.0546,0.337
8.715441,0.3213,0.0363,-0.0604,0.329
